Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_010573.3	0.0233926959878	NA	NA	NA	NA	0.0181859536237	0.0232775994043	0.0181859536237	0.0233926959878	NA	NA	NA	NA	NA	NA	0.0341360993557	NA	NA	0.00405937707926
NP_010579.1	0.0271182900938	NA	NA	NA	NA	0.00575966918496	0.035618476698500004	0.00575966918496	0.0271182900938	NA	NA	NA	NA	NA	NA	0.06694594907359999	NA	NA	0.0689700518409
NP_010586.3	0.00904787381097	NA	NA	NA	NA	0.0545724368418	0.008284683443270002	0.0545724368418	0.00904787381097	NA	NA	NA	NA	NA	NA	0.047083287298	NA	NA	0.0167277414517
NP_010590.3	0.013553582044	NA	NA	NA	NA	0.00828009746452	0.0104557237894	0.00828009746452	0.013553582044	NA	NA	NA	NA	NA	NA	0.0515280403629	NA	NA	0.0155806574741
NP_010607.3	0.0276379060366	NA	NA	NA	NA	0.0065710289343599996	0.0126730725594	0.0065710289343599996	0.0276379060366	NA	NA	NA	NA	NA	NA	0.0112022232724	NA	NA	0.0101115764531
NP_010612.2	0.0157919264996	NA	NA	NA	NA	0.00150614281795	0.015832163642799997	0.00150614281795	0.0157919264996	NA	NA	NA	NA	NA	NA	0.0220891563736	NA	NA	0.00572074649536
NP_010613.1	0.024891797233	NA	NA	NA	NA	0.00017386919756899998	0.0131090357149	0.00017386919756899998	0.024891797233	NA	NA	NA	NA	NA	NA	0.0267481536227	NA	NA	0.006247894525
NP_010619.3	0.011233889992500001	NA	NA	NA	NA	0.051244514382	0.042830567445	0.051244514382	0.011233889992500001	NA	NA	NA	NA	NA	NA	0.00757259947866	NA	NA	0.0112162211453
NP_010635.1	0.017232476078000002	NA	NA	NA	NA	0.0272820679983	0.0189079905186	0.0272820679983	0.017232476078000002	NA	NA	NA	NA	NA	NA	0.013335461548799998	NA	NA	0.0189246102299
NP_010639.1	0.021366101567199997	NA	NA	NA	NA	0.038428698039	0.043114627977400004	0.038428698039	0.021366101567199997	NA	NA	NA	NA	NA	NA	0.057092361410499996	NA	NA	0.008715573297
NP_010640.1	0.024331717450099998	NA	NA	NA	NA	0.0010189917715	0.0011299252976099997	0.0010189917715	0.024331717450099998	NA	NA	NA	NA	NA	NA	0.13672717182	NA	NA	0.0549831659216
NP_076888.3	0.00848291886959	NA	NA	NA	NA	0.0493417239934	0.00822130847199	0.0493417239934	0.00848291886959	NA	NA	NA	NA	NA	NA	0.0534190195821	NA	NA	0.0811853891336
NP_010670.3	0.0248870768304	NA	NA	NA	NA	0.037648130278800006	0.03717891321419999	0.037648130278800006	0.0248870768304	NA	NA	NA	NA	NA	NA	0.0200323208439	NA	NA	0.0168664681957
NP_010677.1	0.0193503039988	NA	NA	NA	NA	0.0403822030557	0.0825512495443	0.0403822030557	0.0193503039988	NA	NA	NA	NA	NA	NA	0.0185369371417	NA	NA	0.0218787321829
NP_010680.1	0.015627872534	NA	NA	NA	NA	0.0255752637789	0.009924546102419999	0.0255752637789	0.015627872534	NA	NA	NA	NA	NA	NA	0.0219130385013	NA	NA	0.0293519445344
NP_010686.1	0.018873498284700002	NA	NA	NA	NA	0.00658975502522	0.027646718748400002	0.00658975502522	0.018873498284700002	NA	NA	NA	NA	NA	NA	0.0200032026735	NA	NA	0.0235987758396
NP_010687.3	0.0312611223222	NA	NA	NA	NA	0.0204763396875	0.0813066181837	0.0204763396875	0.0312611223222	NA	NA	NA	NA	NA	NA	0.218026033413	NA	NA	0.0785078446123
NP_010697.3	0.0228453884638	NA	NA	NA	NA	0.0006057778282590001	0.00231354118525	0.0006057778282590001	0.0228453884638	NA	NA	NA	NA	NA	NA	0.021067533378499998	NA	NA	0.0442359866153
NP_010699.1	0.0444706176733	NA	NA	NA	NA	0.00090758172603	0.0366459055103	0.00090758172603	0.0444706176733	NA	NA	NA	NA	NA	NA	0.00892396035342	NA	NA	0.0292905973677
NP_010702.4	0.05457210303209999	NA	NA	NA	NA	0.0318827214094	0.016607133620599998	0.0318827214094	0.05457210303209999	NA	NA	NA	NA	NA	NA	0.05555881616769999	NA	NA	0.0076316095056
NP_010703.1	0.027451902458500002	NA	NA	NA	NA	0.00040495309932800003	0.0051041602077	0.00040495309932800003	0.027451902458500002	NA	NA	NA	NA	NA	NA	0.0353141582271	NA	NA	0.00627748946424
NP_010713.1	0.017174660991799998	NA	NA	NA	NA	0.008681906847959999	0.0435650391567	0.008681906847959999	0.017174660991799998	NA	NA	NA	NA	NA	NA	0.0102009968685	NA	NA	0.043173223978
NP_010720.3	0.013839084989200001	NA	NA	NA	NA	0.0246386143297	0.037314601807400004	0.0246386143297	0.013839084989200001	NA	NA	NA	NA	NA	NA	0.021157667187099997	NA	NA	0.0481667488215
NP_010723.1	0.00811300778798	NA	NA	NA	NA	0.00279829549937	0.022177067278200003	0.00279829549937	0.00811300778798	NA	NA	NA	NA	NA	NA	0.0251582543742	NA	NA	0.0275155402281
NP_010732.1	0.009754506262629999	NA	NA	NA	NA	0.037743081085800004	0.0428506027723	0.037743081085800004	0.009754506262629999	NA	NA	NA	NA	NA	NA	0.0167711276862	NA	NA	0.0228944018339
NP_010765.3	0.018407138885400003	NA	NA	NA	NA	0.017668353193000003	0.0227574108583	0.017668353193000003	0.018407138885400003	NA	NA	NA	NA	NA	NA	0.013323047527	NA	NA	0.00468074026147
NP_010767.1	0.0133415551968	NA	NA	NA	NA	0.0139997113519	0.00569813265365	0.0139997113519	0.0133415551968	NA	NA	NA	NA	NA	NA	0.0160968495536	NA	NA	0.0382735180863
NP_010769.3	0.0230258349157	NA	NA	NA	NA	0.049721212897500006	0.00288991554055	0.049721212897500006	0.0230258349157	NA	NA	NA	NA	NA	NA	0.0346680003538	NA	NA	0.0403230082832
NP_010771.1	0.025139950666700002	NA	NA	NA	NA	0.03482788497	0.0030382650486799998	0.03482788497	0.025139950666700002	NA	NA	NA	NA	NA	NA	0.0065631376884899995	NA	NA	0.0284248661993
NP_010775.1	0.00229946223914	NA	NA	NA	NA	0.0114670978404	0.019198446958700002	0.0114670978404	0.00229946223914	NA	NA	NA	NA	NA	NA	0.032802646880900004	NA	NA	0.0124480200224
NP_010780.1	0.0256227790147	NA	NA	NA	NA	0.04358216013719999	0.064001103437	0.04358216013719999	0.0256227790147	NA	NA	NA	NA	NA	NA	0.0133537401424	NA	NA	0.0501040995616
NP_010789.1	0.0409144085549	NA	NA	NA	NA	0.029466108876700002	0.0533986180786	0.029466108876700002	0.0409144085549	NA	NA	NA	NA	NA	NA	0.013428211293200001	NA	NA	0.0123372823084
NP_010795.3	0.032455780309900005	NA	NA	NA	NA	0.00688566866195	0.0572708836431	0.00688566866195	0.032455780309900005	NA	NA	NA	NA	NA	NA	0.015504564867100001	NA	NA	0.00378463471647
NP_010798.1	0.014831703419700002	NA	NA	NA	NA	0.00120270174245	0.016172798356899998	0.00120270174245	0.014831703419700002	NA	NA	NA	NA	NA	NA	0.0622724084136	NA	NA	0.0231445981925
NP_010802.1	0.0298648165958	NA	NA	NA	NA	0.00156994204212	0.0401616239082	0.00156994204212	0.0298648165958	NA	NA	NA	NA	NA	NA	0.00979790530505	NA	NA	0.0290412223853
NP_010811.1	0.019332605239900002	NA	NA	NA	NA	0.057662665883	0.07144353848450001	0.057662665883	0.019332605239900002	NA	NA	NA	NA	NA	NA	0.0496317574648	NA	NA	0.155353851005
NP_010816.4	0.008656425138590001	NA	NA	NA	NA	0.0085124885231	0.014455857739799998	0.0085124885231	0.008656425138590001	NA	NA	NA	NA	NA	NA	0.033928042559400004	NA	NA	0.0594998193934
NP_010820.3	0.009359264213709998	NA	NA	NA	NA	0.028198500814900003	0.0230184046722	0.028198500814900003	0.009359264213709998	NA	NA	NA	NA	NA	NA	0.0327536241425	NA	NA	0.00530554847874
NP_010854.1	0.0324909694414	NA	NA	NA	NA	0.0121926401	0.000644252144417	0.0121926401	0.0324909694414	NA	NA	NA	NA	NA	NA	0.019647418178900002	NA	NA	0.121963957251
NP_010856.1	0.01222689807	NA	NA	NA	NA	0.0330949141257	0.0404120186418	0.0330949141257	0.01222689807	NA	NA	NA	NA	NA	NA	0.0138392507369	NA	NA	0.0485942006788
NP_010858.3	0.0108473789783	NA	NA	NA	NA	0.0147086624074	0.000208949602782	0.0147086624074	0.0108473789783	NA	NA	NA	NA	NA	NA	0.00859718502351	NA	NA	0.021748502041
NP_010861.3	0.0169214644124	NA	NA	NA	NA	0.00426537218321	0.008443647786289999	0.00426537218321	0.0169214644124	NA	NA	NA	NA	NA	NA	0.00957845292244	NA	NA	0.00934372536858
NP_010864.3	0.0170714091197	NA	NA	NA	NA	0.00892662470473	0.0453526372379	0.00892662470473	0.0170714091197	NA	NA	NA	NA	NA	NA	0.0121117441141	NA	NA	0.01572000116
NP_010867.3	0.0151600256892	NA	NA	NA	NA	0.07226766377260001	0.131335984577	0.07226766377260001	0.0151600256892	NA	NA	NA	NA	NA	NA	0.0263168683548	NA	NA	0.00794958426407
NP_010874.3	0.0148888035492	NA	NA	NA	NA	0.00880216060845	0.050795653195099995	0.00880216060845	0.0148888035492	NA	NA	NA	NA	NA	NA	0.034555785653499996	NA	NA	0.0059111962189
NP_010878.1	0.019828704945900003	NA	NA	NA	NA	0.022940049926999998	0.010190694917999999	0.022940049926999998	0.019828704945900003	NA	NA	NA	NA	NA	NA	0.0064005013553	NA	NA	0.0258403983442
NP_010885.1	0.0328747546159	NA	NA	NA	NA	0.0544578220181	0.0157715883104	0.0544578220181	0.0328747546159	NA	NA	NA	NA	NA	NA	0.058633365009900004	NA	NA	0.0979947709202
NP_010887.3	0.0163048427653	NA	NA	NA	NA	0.09202628950089999	0.011575203189900001	0.09202628950089999	0.0163048427653	NA	NA	NA	NA	NA	NA	0.0219795029306	NA	NA	0.060940622239
NP_010892.1	0.0217729927899	NA	NA	NA	NA	0.0295151273404	0.00283578430165	0.0295151273404	0.0217729927899	NA	NA	NA	NA	NA	NA	0.0324354986309	NA	NA	0.0214413538309
NP_010893.3	0.022684043493300002	NA	NA	NA	NA	0.252503766435	0.017781103711099998	0.252503766435	0.022684043493300002	NA	NA	NA	NA	NA	NA	0.15740522529	NA	NA	0.0495237059051
NP_010895.1	0.011836996475799999	NA	NA	NA	NA	0.00962390754452	0.038646320435	0.00962390754452	0.011836996475799999	NA	NA	NA	NA	NA	NA	0.0337277299384	NA	NA	0.156775241815
NP_010905.1	0.0152083005393	NA	NA	NA	NA	0.046579905895100006	0.0409539200554	0.046579905895100006	0.0152083005393	NA	NA	NA	NA	NA	NA	0.036570095827699996	NA	NA	0.301898959918
NP_010915.1	0.040821672420300006	NA	NA	NA	NA	0.0471880594634	0.0154504930655	0.0471880594634	0.040821672420300006	NA	NA	NA	NA	NA	NA	0.0103865860391	NA	NA	0.0372558115779
NP_010919.1	0.0135609170229	NA	NA	NA	NA	0.013664546628700001	0.0674734574709	0.013664546628700001	0.0135609170229	NA	NA	NA	NA	NA	NA	0.0153745919197	NA	NA	0.0559467139417
NP_010921.1	0.00811386850433	NA	NA	NA	NA	0.0133742686601	0.006288100863739999	0.0133742686601	0.00811386850433	NA	NA	NA	NA	NA	NA	0.008062490784229999	NA	NA	0.00865889752237
NP_010926.3	0.033739701723799996	NA	NA	NA	NA	0.062037748034899996	0.0296523983874	0.062037748034899996	0.033739701723799996	NA	NA	NA	NA	NA	NA	0.026528586614200003	NA	NA	0.00264394743075
NP_010928.1	0.012802869139399998	NA	NA	NA	NA	0.0304179044126	0.00611001994008	0.0304179044126	0.012802869139399998	NA	NA	NA	NA	NA	NA	0.0347382694806	NA	NA	0.0296465201232
NP_010929.3	0.0140506362664	NA	NA	NA	NA	0.0076611730124	0.00816434823829	0.0076611730124	0.0140506362664	NA	NA	NA	NA	NA	NA	0.043017917232400005	NA	NA	0.0361680587996
NP_010930.1	0.0156995252465	NA	NA	NA	NA	0.0106343994435	0.059779884269	0.0106343994435	0.0156995252465	NA	NA	NA	NA	NA	NA	0.0631815597965	NA	NA	0.00351011530576
NP_010931.3	0.025825097954599998	NA	NA	NA	NA	0.0528867960618	0.0105013382769	0.0528867960618	0.025825097954599998	NA	NA	NA	NA	NA	NA	0.014815426270700002	NA	NA	0.0365995582651
NP_010936.1	0.0306464814701	NA	NA	NA	NA	0.011740076660299999	0.0018405740945899999	0.011740076660299999	0.0306464814701	NA	NA	NA	NA	NA	NA	0.0427937722544	NA	NA	0.036423249595
NP_010937.3	0.0215565283869	NA	NA	NA	NA	0.00720199785043	0.05677681054280001	0.00720199785043	0.0215565283869	NA	NA	NA	NA	NA	NA	0.008579572781699999	NA	NA	0.0541958866988
NP_010939.1	0.027964311570599996	NA	NA	NA	NA	0.035479879239099996	0.0116833231333	0.035479879239099996	0.027964311570599996	NA	NA	NA	NA	NA	NA	0.0449780505794	NA	NA	0.0290258839365
NP_010940.3	0.013813240095500001	NA	NA	NA	NA	0.00752127431886	0.0570028710841	0.00752127431886	0.013813240095500001	NA	NA	NA	NA	NA	NA	0.0194747075913	NA	NA	0.0183240159089
NP_010944.1	0.015376294550900001	NA	NA	NA	NA	0.00642389242583	0.0199381618712	0.00642389242583	0.015376294550900001	NA	NA	NA	NA	NA	NA	0.0182364382868	NA	NA	0.0423094887798
NP_010961.3	0.0195517803624	NA	NA	NA	NA	0.0685418538109	0.033583083857400005	0.0685418538109	0.0195517803624	NA	NA	NA	NA	NA	NA	0.01692844564	NA	NA	0.00675544471434
NP_010965.1	0.0345706145674	NA	NA	NA	NA	0.0780203142617	0.0590451225155	0.0780203142617	0.0345706145674	NA	NA	NA	NA	NA	NA	0.0525446899363	NA	NA	0.0321647666023
NP_010966.1	0.02219355016	NA	NA	NA	NA	0.036367486153699995	0.0061504447826700006	0.036367486153699995	0.02219355016	NA	NA	NA	NA	NA	NA	0.0276939508498	NA	NA	0.0623452851277
NP_010967.3	0.025791818478599998	NA	NA	NA	NA	0.0236342769828	0.022644498742299998	0.0236342769828	0.025791818478599998	NA	NA	NA	NA	NA	NA	0.0182724074072	NA	NA	0.00786229218351
NP_010973.3	0.0191726075587	NA	NA	NA	NA	0.0584501228868	0.172012824192	0.0584501228868	0.0191726075587	NA	NA	NA	NA	NA	NA	0.0200128581102	NA	NA	0.133902219182
NP_010987.3	0.025280761214900003	NA	NA	NA	NA	0.0769308621168	0.0421566980569	0.0769308621168	0.025280761214900003	NA	NA	NA	NA	NA	NA	0.060470990938800005	NA	NA	0.0557950686433
NP_010991.3	0.019095027461500002	NA	NA	NA	NA	0.0162381722223	0.0060995777297399995	0.0162381722223	0.019095027461500002	NA	NA	NA	NA	NA	NA	0.0252806963909	NA	NA	0.0137397115972
NP_010992.1	0.009451949148	NA	NA	NA	NA	0.0103097923991	0.0126584164992	0.0103097923991	0.009451949148	NA	NA	NA	NA	NA	NA	0.0359619324979	NA	NA	0.0305252813993
NP_010996.2	0.013033047297799999	NA	NA	NA	NA	0.00934125774853	0.0865755830281	0.00934125774853	0.013033047297799999	NA	NA	NA	NA	NA	NA	0.0324928540117	NA	NA	0.0396123808644
NP_010998.2	0.013574574750999999	NA	NA	NA	NA	0.0367107054613	0.0161730135057	0.0367107054613	0.013574574750999999	NA	NA	NA	NA	NA	NA	0.009883185717129999	NA	NA	0.0157689865827
NP_011001.1	0.0105283697618	NA	NA	NA	NA	0.013270750122100002	0.00702680001974	0.013270750122100002	0.0105283697618	NA	NA	NA	NA	NA	NA	0.0127133267331	NA	NA	0.0261075451004
NP_011005.1	0.0146710914041	NA	NA	NA	NA	0.023201993289799997	0.0006572558739090001	0.023201993289799997	0.0146710914041	NA	NA	NA	NA	NA	NA	0.009791805985459999	NA	NA	0.0621408899088
NP_011009.1	0.029265629890900004	NA	NA	NA	NA	0.050524417876900006	0.00428119193185	0.050524417876900006	0.029265629890900004	NA	NA	NA	NA	NA	NA	0.023759669204299998	NA	NA	0.0073124771116
NP_011010.1	0.008593230020270001	NA	NA	NA	NA	0.026903127489200002	0.005432354835229999	0.026903127489200002	0.008593230020270001	NA	NA	NA	NA	NA	NA	0.0168539869269	NA	NA	0.0219715280477
NP_011012.3	0.0281211061248	NA	NA	NA	NA	0.00375359436812	0.0542986452634	0.00375359436812	0.0281211061248	NA	NA	NA	NA	NA	NA	0.103641452505	NA	NA	0.0352709412506
NP_011014.1	0.008098215551649999	NA	NA	NA	NA	0.00658574615949	0.022120649014599997	0.00658574615949	0.008098215551649999	NA	NA	NA	NA	NA	NA	0.00623097957874	NA	NA	0.0306894565469
NP_011021.3	0.046789288114599994	NA	NA	NA	NA	0.0184205171013	0.005394409079	0.0184205171013	0.046789288114599994	NA	NA	NA	NA	NA	NA	0.012236010272	NA	NA	0.0391590141853
NP_011024.1	0.024496177435699998	NA	NA	NA	NA	0.0684460023776	0.015085667202600002	0.0684460023776	0.024496177435699998	NA	NA	NA	NA	NA	NA	0.0529802224594	NA	NA	0.0518472578721
NP_011025.3	0.0149053106391	NA	NA	NA	NA	0.024427508067700002	0.0043673789584	0.024427508067700002	0.0149053106391	NA	NA	NA	NA	NA	NA	0.033287184877	NA	NA	0.0542806075032
NP_011028.1	0.035788403060900004	NA	NA	NA	NA	0.0241127081262	0.009187218603280001	0.0241127081262	0.035788403060900004	NA	NA	NA	NA	NA	NA	0.012165535809799998	NA	NA	0.0398565653663
NP_011033.3	0.0143647887574	NA	NA	NA	NA	0.0335157541602	0.00954231985069	0.0335157541602	0.0143647887574	NA	NA	NA	NA	NA	NA	0.029383548389099998	NA	NA	0.012868614182
NP_011044.1	0.021053577057300002	NA	NA	NA	NA	0.0425791794501	0.07940617843810001	0.0425791794501	0.021053577057300002	NA	NA	NA	NA	NA	NA	0.0144295910934	NA	NA	0.0228232239722
NP_011046.3	0.0168705699697	NA	NA	NA	NA	0.005675220034180001	0.0297580387291	0.005675220034180001	0.0168705699697	NA	NA	NA	NA	NA	NA	0.0307794158072	NA	NA	0.0120289168895
NP_011048.1	0.013433551764700001	NA	NA	NA	NA	0.0223086774144	0.008602836919639999	0.0223086774144	0.013433551764700001	NA	NA	NA	NA	NA	NA	0.0122730069215	NA	NA	0.0201365754811
NP_011051.3	0.00767505328792	NA	NA	NA	NA	0.017686351645400004	0.00498832243729	0.017686351645400004	0.00767505328792	NA	NA	NA	NA	NA	NA	0.0170783806939	NA	NA	0.029367795465
NP_011052.1	0.030426068758099997	NA	NA	NA	NA	0.03713033837580001	0.0229604046584	0.03713033837580001	0.030426068758099997	NA	NA	NA	NA	NA	NA	0.0138299651428	NA	NA	0.078352033677
NP_011054.3	0.0230891869188	NA	NA	NA	NA	0.0810020080952	0.07855622226310001	0.0810020080952	0.0230891869188	NA	NA	NA	NA	NA	NA	0.0377794758878	NA	NA	0.0153647812435
NP_011055.3	0.035714501824300006	NA	NA	NA	NA	0.0307598035945	0.0199409175787	0.0307598035945	0.035714501824300006	NA	NA	NA	NA	NA	NA	0.021063947059999998	NA	NA	0.0262638575083
NP_011059.3	0.023431390989	NA	NA	NA	NA	0.011205780084899999	0.0160757524516	0.011205780084899999	0.023431390989	NA	NA	NA	NA	NA	NA	0.020216309157900004	NA	NA	0.035399619905
NP_011079.3	0.0257661515957	NA	NA	NA	NA	0.034466910920199996	0.0181182637132	0.034466910920199996	0.0257661515957	NA	NA	NA	NA	NA	NA	0.013919943086700002	NA	NA	0.00863464594345
NP_011086.3	0.014951415207100001	NA	NA	NA	NA	0.045208849008099995	0.00597187066736	0.045208849008099995	0.014951415207100001	NA	NA	NA	NA	NA	NA	0.030528367335799996	NA	NA	0.00818476791504
NP_011091.1	0.023035971400099997	NA	NA	NA	NA	0.011134610592700002	0.007895388343560001	0.011134610592700002	0.023035971400099997	NA	NA	NA	NA	NA	NA	0.028209276200299997	NA	NA	0.0307856515848
NP_011095.1	0.011380398917	NA	NA	NA	NA	0.004368205791520001	0.015485787206700002	0.004368205791520001	0.011380398917	NA	NA	NA	NA	NA	NA	0.0132450867453	NA	NA	0.000507900306371
NP_011096.1	0.019126630542799998	NA	NA	NA	NA	0.00775005811936	0.0213187090983	0.00775005811936	0.019126630542799998	NA	NA	NA	NA	NA	NA	0.0403660854795	NA	NA	0.039309807857
NP_011097.3	0.0253948939307	NA	NA	NA	NA	0.00820586620494	0.00989964211463	0.00820586620494	0.0253948939307	NA	NA	NA	NA	NA	NA	0.0259111086472	NA	NA	0.0291342929985
NP_011099.1	0.00835831910992	NA	NA	NA	NA	0.0324209568586	0.00494534192729	0.0324209568586	0.00835831910992	NA	NA	NA	NA	NA	NA	0.0357495363014	NA	NA	0.0111579167079
NP_011102.3	0.00795712136181	NA	NA	NA	NA	0.009539596114000001	0.023564763728099996	0.009539596114000001	0.00795712136181	NA	NA	NA	NA	NA	NA	0.0473685365675	NA	NA	0.00182319082608
NP_011106.1	0.0337514538109	NA	NA	NA	NA	0.238258188909	0.0371256979595	0.238258188909	0.0337514538109	NA	NA	NA	NA	NA	NA	0.0214534602069	NA	NA	0.0554323889781
NP_116606.1	0.020473259890099998	NA	NA	NA	NA	0.0110228536988	0.07103711452139999	0.0110228536988	0.020473259890099998	NA	NA	NA	NA	NA	NA	0.043214912064300004	NA	NA	0.00884533041778
NP_428268.1	0.0363881145192	NA	NA	NA	NA	0.0192513120383	0.026187805504400002	0.0192513120383	0.0363881145192	NA	NA	NA	NA	NA	NA	0.013050401505400001	NA	NA	0.0125731008442
NP_116610.1	0.0247444138002	NA	NA	NA	NA	0.0485810526999	0.0838472063223	0.0485810526999	0.0247444138002	NA	NA	NA	NA	NA	NA	0.023167018760700004	NA	NA	0.0535209816419
NP_116611.1	0.0406115419672	NA	NA	NA	NA	0.0202741650986	0.020081624582	0.0202741650986	0.0406115419672	NA	NA	NA	NA	NA	NA	0.0650433830493	NA	NA	0.0523070479771
NP_116616.1	0.020197208272099997	NA	NA	NA	NA	0.0555731154385	0.004888946573439999	0.0555731154385	0.020197208272099997	NA	NA	NA	NA	NA	NA	0.04509188665080001	NA	NA	0.0170109789115
NP_116583.2	0.00943348292595	NA	NA	NA	NA	0.0268161348165	0.0685607946721	0.0268161348165	0.00943348292595	NA	NA	NA	NA	NA	NA	0.0189464667134	NA	NA	0.0255682722114
NP_116620.1	0.020249205878099998	NA	NA	NA	NA	0.00485629109086	0.012062277633499999	0.00485629109086	0.020249205878099998	NA	NA	NA	NA	NA	NA	0.00885569881944	NA	NA	0.0389740302939
NP_116628.1	0.00714022059975	NA	NA	NA	NA	0.0070704995962700004	0.038979976151900006	0.0070704995962700004	0.00714022059975	NA	NA	NA	NA	NA	NA	0.0326623391428	NA	NA	0.0107636912664
NP_116632.1	0.027100802779	NA	NA	NA	NA	0.0925447581782	0.0612698114566	0.0925447581782	0.027100802779	NA	NA	NA	NA	NA	NA	0.38876700425099997	NA	NA	0.00270246167733
NP_116637.1	0.026170331230099996	NA	NA	NA	NA	0.000330390439485	0.051523605034400004	0.000330390439485	0.026170331230099996	NA	NA	NA	NA	NA	NA	0.035134232660699996	NA	NA	0.0239746895429
NP_116638.1	0.009278872497	NA	NA	NA	NA	0.0007502752469619999	0.009169189635749999	0.0007502752469619999	0.009278872497	NA	NA	NA	NA	NA	NA	0.0141310846618	NA	NA	0.106196290042
NP_116640.1	0.028625102479300002	NA	NA	NA	NA	0.019159783041299998	0.161048737905	0.019159783041299998	0.028625102479300002	NA	NA	NA	NA	NA	NA	0.06122451153919999	NA	NA	0.0871660370807
NP_570898.1	0.0309717141067	NA	NA	NA	NA	0.0414213419404	0.014602543219700002	0.0414213419404	0.0309717141067	NA	NA	NA	NA	NA	NA	0.0544995490438	NA	NA	0.000416982167647
NP_116585.1	0.0155179211563	NA	NA	NA	NA	0.014860447883999999	0.0033015837798600002	0.014860447883999999	0.0155179211563	NA	NA	NA	NA	NA	NA	0.028178024967	NA	NA	0.00483929740294
NP_116648.2	0.0210670184446	NA	NA	NA	NA	0.009470396059040001	0.0159891386389	0.009470396059040001	0.0210670184446	NA	NA	NA	NA	NA	NA	0.0736784546256	NA	NA	0.0205366833894
NP_116651.1	0.0134341230531	NA	NA	NA	NA	0.0263544096456	0.06673554554290001	0.0263544096456	0.0134341230531	NA	NA	NA	NA	NA	NA	0.0474328666675	NA	NA	0.00422267449556
NP_116655.1	0.0155955809256	NA	NA	NA	NA	0.0382706956307	0.0038374460428899997	0.0382706956307	0.0155955809256	NA	NA	NA	NA	NA	NA	0.0248219000543	NA	NA	0.026554033867
NP_116657.1	0.0283708539262	NA	NA	NA	NA	0.00654223093075	0.015578170601299998	0.00654223093075	0.0283708539262	NA	NA	NA	NA	NA	NA	0.019359747070200002	NA	NA	0.00690882877139
NP_116658.1	0.0331222741302	NA	NA	NA	NA	0.029337452996799997	0.00378878895403	0.029337452996799997	0.0331222741302	NA	NA	NA	NA	NA	NA	0.0128326733653	NA	NA	0.0198825140839
NP_116661.1	0.019264884463799998	NA	NA	NA	NA	0.0161523839094	0.0032706563785	0.0161523839094	0.019264884463799998	NA	NA	NA	NA	NA	NA	0.0168350486317	NA	NA	0.0166153028019
NP_116662.1	0.00845428011945	NA	NA	NA	NA	0.028443019328200002	0.00946194471261	0.028443019328200002	0.00845428011945	NA	NA	NA	NA	NA	NA	0.0342118026583	NA	NA	0.0547998711194
NP_444297.1	0.008143949777	NA	NA	NA	NA	0.00591640528473	0.04341671984230001	0.00591640528473	0.008143949777	NA	NA	NA	NA	NA	NA	0.019051945201000002	NA	NA	0.0832411369441
NP_116695.3	0.014664816949499998	NA	NA	NA	NA	0.04202266196959999	0.0204085308883	0.04202266196959999	0.014664816949499998	NA	NA	NA	NA	NA	NA	0.023064323907499996	NA	NA	0.0539747388648
NP_116702.1	0.0306355328662	NA	NA	NA	NA	0.0286201866842	0.0203928834976	0.0286201866842	0.0306355328662	NA	NA	NA	NA	NA	NA	0.0104947062301	NA	NA	0.0115672750163
NP_011261.1	0.0158835704504	NA	NA	NA	NA	0.051966117708400004	0.117215505612	0.051966117708400004	0.0158835704504	NA	NA	NA	NA	NA	NA	0.030460679408700002	NA	NA	0.0361952946376
NP_011262.1	0.00930097394943	NA	NA	NA	NA	0.00336603465126	0.046907602400699994	0.00336603465126	0.00930097394943	NA	NA	NA	NA	NA	NA	0.00931002884962	NA	NA	0.0324094955097
NP_011266.1	0.0109786716264	NA	NA	NA	NA	0.0396232273054	0.0015739454114799998	0.0396232273054	0.0109786716264	NA	NA	NA	NA	NA	NA	0.043792272055400004	NA	NA	0.0135419190326
NP_011268.1	0.021193096398099995	NA	NA	NA	NA	0.052781428541800006	0.0178934122293	0.052781428541800006	0.021193096398099995	NA	NA	NA	NA	NA	NA	0.021587546212900002	NA	NA	0.00921983942169
NP_011270.1	0.0316624984029	NA	NA	NA	NA	0.0074192084315600005	0.0352215038887	0.0074192084315600005	0.0316624984029	NA	NA	NA	NA	NA	NA	0.0108096086303	NA	NA	0.00218233261316
NP_011271.1	0.032903459739900005	NA	NA	NA	NA	0.0421794057818	0.00693068425588	0.0421794057818	0.032903459739900005	NA	NA	NA	NA	NA	NA	0.0241790713051	NA	NA	0.0130800521223
NP_011290.1	0.0296814123655	NA	NA	NA	NA	0.0133845962784	0.0188740656319	0.0133845962784	0.0296814123655	NA	NA	NA	NA	NA	NA	0.0212460115418	NA	NA	0.0231052848563
NP_011291.1	0.0205148884922	NA	NA	NA	NA	0.0449039442452	0.0338209603299	0.0449039442452	0.0205148884922	NA	NA	NA	NA	NA	NA	0.018240237494900002	NA	NA	0.0216377947289
NP_011294.1	0.0150870571981	NA	NA	NA	NA	0.0105294491499	0.011238006082799998	0.0105294491499	0.0150870571981	NA	NA	NA	NA	NA	NA	0.0391086089029	NA	NA	0.0192368746089
